code,name,qty,cost,rate,thb_price,price
8851717040245,????????????????180?? ????,,,,,8000
18851717040242,????????????????180?? 12????,,,,,258000
8851717049248,????????????????180?? 4????,,,,,25000
8851717040245,????????????????180?? ????,,,,,8000
8851717040023,????????????????180?? ????,,,,,8000
18851717040020,????????????????180?? 12????,,,,,258000
8851717049026,????????????????180?? 4????,,,,,25000
8851717040023,????????????????180?? ????,,,,,8000
8851717040016,???????????????180?? ????,,,,,8000
18851717040013,???????????????180??  12????,,,,,258000
8851717049019,???????????????180?? 4????,,,,,25000
8851717040016,???????????????180?? ????,,,,,8000
8850535010812,??????????????,,,,,15000
8851228000387,?????,,,,,55000
8851228000394,????????????,,,,,150000
4902430415446,?????????????,,,,,2000
124902430415450,????????????? 12???,,,,,17000
4902430418218,?????????,,,,,2000
124902430418220,????????? 12 ???,,,,,17000
4902430706735,?????????,,,,,2000
124902430706740,????????? 12???,,,,,17000
4902430504577,??????????,,,,,2000
4987176077929,??????????,,,,,2000
124902430504580,?????????? 12 ???,,,,,17000
124987176077930,?????????? 12 ???,,,,,17000
4902430276320,?????????,,,,,2000
124902430276320,????????? 12 ???,,,,,17000
8853002301857,????????????????180?? ????,,,,,8000
11791,????????????????180??  12????,,,,,250000
8853002301864,????????????????180?? 4????,,,,,25000
8853002301857,????????????????180?? ????,,,,,8000
8853002080066,?????????180?? ????,,,,,8000
8853002080073,?????????180??  12????,,,,,245000
8853002080110,?????????180?? 4????,,,,,25000
8853002080066,?????????180?? ????,,,,,8000
8853002315717,?????????????250?? ????,,,,,11000
11795,?????????????250??  6????,,,,,203000
8853002315724,?????????????250?? 4????,,,,,35000
8853002315717,?????????????250?? ????,,,,,11000
8853002300560,????????90??,,,,,5000
11803,????????90??  12????,,,,,152000
11804,????????90?? 4????,,,,,15000
8853002300454,????????180??,,,,,8000
28853002300540,????????180??  12????,,,,,260000
8853002300539,????????180?? 4????,,,,,25000
8850952253540,???????? 225??,,,,,5000
8850952920350,???????? 6???,,,,,12000
8850952203552,???????????,,,,,4000
8850952020357,??????????? 6???,,,,,13000
8850952020357,??????????? 6???,,,,,13000
8850952510551,????????????,,,,,4000
8850952016053,???????????? 12????,,,,,129000
8850952951057,???????????? 6???,,,,,13000
8850952203651,????????????,,,,,4000
8850952020364,???????????? 12????,,,,,12500
8850952920367,???????????? 6 ???,,,,,13000
8850952510254,???????????,,,,,4000
8850952016022,??????????? 12????,,,,,129000
8850952951026,??????????? 6???,,,,,13000
8850952916056,????????? 6???,,,,,12000
8850952250143,????????? 225??,,,,,5000
8850952253649,????????????,,,,,5000
8850952924013,?????????  12????,,,,,10000
8850952916025,???????? 6???,,,,,12000
8856548000208,??????????????? 12 ???,,,,,37000
8856548022200,??????????????? 12 ???,,,,,4000
16316,??????? ??????????,,,,,4000
16315,??????? ?????????? 12 ???,,,,,37000
8850199587071,??????? ????,,,,,4000
8850199587088,??????? ???? 12 ???,,,,,37000
8885013131536,????? 55 ??,,,,,10000
8850718707287,???????????? 20???,,,,,13000
8850718801916,???????????? 5???,,,,,5000
8850718807963,???????????? 20???,,,,,13000
8850424001457,??????? ???????,,,,,4000
8850424001464,??????? ??????? 12 ???,,,,,37000
8850250007739,?????????,,,,,10000
8859684000330,?????,,,,,12000
26429,?????,,,,,10000
25300,????????,,,,,20000
25226,??????????????????,,,,,26000
25228,??????????????????? 5???,,,,,118000
25220,????????,,,,,22000
6938520300086,???????,,,,,4000
6938520300093,??????? 12 ???,,,,,37000
8852047237114,??????,,,,,4000
8852047237411,?????? 12,,,,,37000
8852047237152,???????????,,,,,4000
8852047237657,??????????? 12,,,,,37000
8851932348157,??????????? 3in1,,,,,35000
8858776300297,?????? 250??,,,,,12000
8858776300365,?????? 250?? 12 ???,,,,,110000
8851932145329,?????????????????,,,,,13000
8851932080149,?????????????,,,,,13000
8854458007119,?????????????   5???,,,,,4000
88854458007119,????????????? 5??? 12 ???,,,,,37000
8858694621900,?????????,,,,,4000
8858694621917,????????? 12 ???,,,,,37000
8858694621061,???????????????????? 12 ???,,,,,37000
8858694621061,???????????????????? 12 ???,,,,,37000
8858694621214,?????????????? 12 ???,,,,,37000
8858694621214,?????????????? 12 ???,,,,,37000
8858694621269,????????????,,,,,4000
8858694621306,???????????? 12 ???,,,,,37000
8858694621092,???????????????????,,,,,4000
8858694621108,??????????????????? 12 ???,,,,,37000
8858694621122,???????????? 12 ???,,,,,37000
8858694621122,???????????? 12 ???,,,,,37000
8852044236387,????????????  15 ???,,,,,12000
8852044547735,???????????? 15 ??? 6???,,,,,65000
8852044266490,?????????????? 15 ???,,,,,12000
8852044527621,?????????????? 15 ??? 6???,,,,,65000
8858694610065,??????????,,,,,4000
8858694610072,?????????? 12???,,,,,35000
8858694610096,?????????,,,,,4000
8858694610102,????????? 12 ???,,,,,34500
8858694610157,?????????,,,,,4000
8858694610164,????????? 12 ???,,,,,34500
8850309220232,??????????????? 2 ??? 24???,,,,,30000
8850000999918,???,,,,,1000
8850000899935,???,,,,,25000
8850000899911,???,,,,,18000
8850000998935,???,,,,,35000
8850000889912,???,,,,,14000
8850000889929,???,,,,,12000
14219,?????????,,,,,8000
8859685600072,?????????,,,,,9000
14218,????????? 60 ???,,,,,370000
8849301080012,?????????????? 10???,,,,,370000
8849301080012,?????????????? 10???,,,,,370000
8856342010908,?????? 5x40,,,,,12000
8856342011547,?????? 5x40  10 ???,,,,,85000
8856342011585,?????? 5x40 5 ????,,,,,406000
8856342016221,?????? 7x10,,,,,3000
8856342017969,?????? 7x10  10 ???,,,,,18000
8856342013862,?????? 7x10  20 ????,,,,,248000
8856342020211,?????? 9 ???,,,,,13000
8856342020259,?????? 9 ??? 1 ????,,,,,127000
8856342020266,????????? 9 ???,,,,,13000
8856342020235,????????? 9 ??? 1 ????,,,,,127000
8856342010915,????????? 5x40,,,,,12000
8856342011554,????????? 5x40  10 ???,,,,,92000
8856342011578,????????? 5x40  5 ????,,,,,406000
8856342016214,????????? 7x10,,,,,3000
8856342013480,????????? 7x10  10 ???,,,,,18000
8856342013879,????????? 7x10 20 ????,,,,,248000
8859245700426,????????????????????,,,,,5000
14168,?????????,,,,,5000
6942331220952,?????????????,,,,,5000
8850203040004,??????,,,,,4000
8858718638839,???? ??????? ????,,,,,22000
8858718638853,??????????????,,,,,22000
8858718648746,?????????????????,,,,,20000
8858718638877,???????????????????,,,,,22000
8858718650558,??????????????? ????????,,,,,24000
24721,??????? 2000,,,,,2000
24722,??????? 3000,,,,,3000
24724,??????? 5000,,,,,5000
24725,???????10000,,,,,10000
24726,???????15000,,,,,15000
24727,???????20000,,,,,20000
24723,???????25000,,,,,25000
12149,????????????????,,,,,10000
12148,???????????????? 24????,,,,,210000
8858660603039,?????????,,,,,20000
28858660603033,????????? 6???,,,,,107000
8859313502389,??????????,,,,,10000
1*128859313502389,?????????? 12???,,,,,107000
12090,??????????,,,,,7000
12089,?????????? 24????,,,,,110000
8858660603046,??????????,,,,,23000
12078,?????????? 6???,,,,,114000
8850294160322,??????????,,,,,12000
8850294160612,??????????  6 ????,,,,,47000
12024,?????????? 4????,,,,,145600
12025,?????????? 6????,,,,,48000
8850487037141,??????????,,,,,35000
4891599338393,???????????,,,,,12000
12044,??????????? 24????,,,,,229000
8858891306969,???????,,,,,8000
8850952502242,????????????????459??,,,,,8000
12030,????????????????459?? 4????,,,,,146000
8850952905029,????????????????459?? 6????,,,,,38000
8850952033647,??????????????459??,,,,,8000
12027,??????????????459?? 4????,,,,,146000
8850952903360,??????????????459?? 6????,,,,,38000
8859313500194,?????????600,,,,,5000
1*128859313500194,?????????600 12???,,,,,42000
8859313500729,?????????235??,,,,,3000
1*248859313500729,?????????235?? 24???,,,,,52000
8859313500187,??????????350,,,,,4000
1*248859313500187,??????????350 24???,,,,,68000
8859313500200,??????????1500,,,,,8000
95916106137,??????????1500 ??/ 6???,,,,,40000
8850725121021,???????????????  1??,,,,,23000
8850725121083,??????????????? 1?? 25???,,,,,428000
8850256100106,?????????????? 1????,,,,,22000
8850407993229,????????????????????? 1000???,,,,,23000
8855047950007,????????????????????? 500???,,,,,13000
881959143711,??????,,,,,6000
8815959003749,?????? 290 ??,,,,,3000
8851959003756,?????? 290 ?? /24???,,,,,38000
8851959643716,?????? 6 ???,,,,,28000
12037,?????????? 1500??,,,,,7000
12036,?????????? 1500?? 6???,,,,,28000
8850620003019,????????????,,,,,15000
8850620888289,????????????,,,,,22000
8850620888234,?????????????,,,,,17000
1885062088,????????????? 12????,,,,,245000
8850620888104,?????????????,,,,,25000
8850173310145,?????????,,,,,14000
8852108220048,????????????,,,,,13000
27831,???????????? 6 ????,,,,,56000
8850800100019,????????????????????,,,,,10000
12343,???????????????????? 12????,,,,,64000
8938541344456,??????????,,,,,25000
8936033180131,??????????,,,,,25000
8851229040016,????????????????,,,,,20000
8851229043338,???????????????? 12???,,,,,225000
8857121967277,?????????,,,,,32000
8859685887886,????????????????,,,,,15000
8987181800174,??????????????????,,,,,30000
8850007813101,?????????????????????,,,,,35000
8858660388851,????????,,,,,10000
12099,???????? 12???,,,,,103000
6971082816510,?????????,,,,,8000
8850144003144,???????? 1 ????,,,,,75000
8850144201434,???????? 3 ????,,,,,100000
8850144003045,????????????,,,,,35000
8850423000086,??????????,,,,,45000
8850423000093,??????????,,,,,45000
8858660602032,??????????,,,,,20000
12066,?????????? 12???,,,,,214000
8852028404023,???????????,,,,,40000
8859313502396,???????????,,,,,10000
12056,??????????? 12???,,,,,79000
8851008000781,???????????? 12????,,,,,119000
8851008000781,???????????? 12????,,,,,119000
12088,???????????,,,,,7000
12087,??????????? 24????,,,,,110000
8858660602049,???????????,,,,,23000
12076,??????????? 6???,,,,,125000
8850260020131,?????????????????,,,,,10000
11982,????????????????? 5????,,,,,183000
11983,????????????????? 6???,,,,,38000
8850260020537,????????????????,,,,,10000
11985,???????????????? 5????,,,,,196000
11986,???????????????? 6???,,,,,41000
8851008000958,??????????,,,,,12000
8853924010615,???????????????????,,,,,55000
8854060615177,???????500??,,,,,33000
8858660606030,?????????,,,,,20000
12070,????????? 12???,,,,,102000
8859313502402,??????????,,,,,10000
12060,?????????? 12???,,,,,107000
12092,??????????,,,,,7000
12091,?????????? 24????,,,,,110000
8854458009182,??????????,,,,,4000
8854458005542,?????????? 12 ???,,,,,37000
8850029000114,????? ????????? ????????????,,,,,48000
8850029000923,?????????????????,,,,,52000
8850029023526,???????????,,,,,12000
42185437,????????????? 25??,,,,,25000
4005808301904,????????????? 25?? 3???,,,,,75000
42418078,????????????? ??????????? 50??,,,,,45000
42184690,????????????? ??????????? 50??,,,,,55000
16038,????????????? ??????????? 50?? 3???,,,,,135000
4005808305674,????????????????????? 25??,,,,,25000
17319470011752,????????????????????? 25?? 3???,,,,,61000
8850029816173,?????????????????? 25??,,,,,25000
16032,?????????????????? 25?? 3???,,,,,61000
8850029816104,?????????????????? 50??,,,,,45000
4005808718962,?????????????????? 50??,,,,,45000
16040,?????????????????? 50?? 3???,,,,,131000
16042,?????????????????? 50?? 3???,,,,,131000
8850029025278,??????????????? 25??,,,,,25000
8850029025285,??????????????? 25?? 3???,,,,,61000
8850029025292,??????????????? 50??,,,,,45000
16036,??????????????? 50?? 3???,,,,,131000
8850029039343,??????????????????????,,,,,12000
42217459,????????????????? 25??,,,,,25000
4005808606733,????????????????? 25?? 3???,,,,,75000
4005900649485,?????????????,,,,,45000
8850029212821,????????????????? 25??,,,,,25000
8850029212838,????????????????? 25?? 3???,,,,,61000
8850029212845,????????????????? 50??,,,,,45000
8850029015767,??????????????????,,,,,13000
8850029016344,??????????,,,,,9000
42131946,?????????????????????? 25??,,,,,25000
8850029204369,?????????????????????? 25?? 3???,,,,,75000
42419730,?????????????????????? 50?? 3???,,,,,45000
16044,??????????????? ??????? 50?? 3???,,,,,131000
16046,?????????????????????? 50?? 3???,,,,,131000
42419730,?????????????????????? 50?? 3???,,,,,45000
4005808655984,???????????????,,,,,52000
4005808888368,???????????????,,,,,52000
4005808888696,????????????????,,,,,52000
42420224,?????????????????????? 25??,,,,,25000
8850029036717,?????????????????????? 25?? 3???,,,,,75000
8850029816449,?????????????????????? 50??,,,,,45000
16048,?????????????????????? 50?? 3???,,,,,131000
8851929002796,??????????,,,,,6000
8851929006299,?????????? 6????,,,,,25000
8851929019619,?????????????,,,,,8000
8851929006305,?????????????,,,,,8000
8851929019626,????????????? 6????,,,,,28000
8851929015550,??????????????????,,,,,6000
8851929015567,?????????????????? 6????,,,,,28000
8851929011910,???????????,,,,,6000
8851929011927,??????????? 6????,,,,,30000
8851929019701,?????????????,,,,,6000
8851929019718,????????????? 6????,,,,,30000
8851929010128,?????????????,,,,,6000
8851929010142,????????????? 6????,,,,,28000
8851929008064,?????????????,,,,,8000
8851929008088,????????????? 6????,,,,,25000
8851929006336,????????????? 6????,,,,,28000
8858705607268,???????????,,,,,18000
8852537011569,????????????125??,,,,,32000
8852537011515,????????????125??,,,,,6000
11824,????????????125?? 6????,,,,,35000
8852537011514,????????????125??,,,,,6000
8852537011118,????????????200??,,,,,10000
8852537011163,????????????200?? 6????,,,,,48000
38852537011164,????????????200?? 6????,,,,,260000
8852537011217,????????????250??,,,,,12000
8852537011262,????????????250?? 6????,,,,,58000
38852537011263,????????????250?? 6????,,,,,337000
8852537012566,????????????? 125??6 ????,,,,,32000
11828,????????????? 125?? 6????,,,,,34000
11827,?????????????125??  6????,,,,,257000
8852537012116,?????????????200??,,,,,9000
8852537012160,?????????????200?? 6????,,,,,48000
11819,?????????????200?? 6????,,,,,260000
8852537012214,?????????????250??,,,,,12000
