code	name	qty	cost	rate	thb_price	price
8850952951057	ດີໂດ້ຈອກມ່ວງ 6ຈອກ					13000
8850952203651	ດີໂດ້ຈອກສົ້ມ					4000
8850952020364	ດີໂດ້ຈອກສົ້ມ 12ແພັກ					12500
8850952920367	ດີໂດ້ຈອກສົ້ມ 6 ຈອກ					13000
8850952510254	ດີໂດ້ຈອກແດງ					4000
8850952016022	ດີໂດ້ຈອກແດງ 12ແພັກ					129000
8850952951026	ດີໂດ້ຈອກແດງ 6ຈອກ					13000
8850952916056	ດີໂດ້ມ່ວງ 6ຈອກ					12000
8850952250143	ດີໂດ້ສົ້ມ 225ມລ					5000
8850952253649	ດີໂດ້ສົ້ມຂຽວ					5000
8850952924013	ດີໂດ້ຫລອດ  12ຫລອດ					10000
8850952916025	ດີໂດ້ແດງ 6ຈອກ					12000
8856548000208	ດີໂນຊັອກໂກສະໂຕນ 12 ຖົງ					37000
8856548022200	ດີໂນຊັອກໂກສະໂຕນ 12 ຖົງ					4000
16316	ດີໄອວາຍ ຊັອກໂກແລັດ					4000
16315	ດີໄອວາຍ ຊັອກໂກແລັດ 12 ຫໍ່					37000
8850199587071	ດີໄອວາຍ ສະຕໍ					4000
8850199587088	ດີໄອວາຍ ສະຕໍ 12 ຫໍ່					37000
8885013131536	ດຸລຽນ 55 ມລ					10000
8850718707287	ຕາວັນກຸ້ງກອບ 20ບາດ					13000
8850718801916	ຕາວັນກຸ້ງກອບ 5ບາດ					5000
8850718807963	ຕາວັນສາຫລ່າຍ 20ບາດ					13000
8850424001457	ຕີ໋ເລັກ ສາຫລ່າຍ					4000
8850424001464	ຕີ໋ເລັກ ສາຫລ່າຍ 12 ຫໍ່					37000
8850250007739	ຕົ້ມຍຳຊອງ					10000
8859684000330	ຖົງມື					12000
26429	ຖົງມື					10000
25300	ຖົງຢາງດຳ					20000
25226	ຖົງຢາງຫູຫີ້ວລຸ້ນໜາ					26000
25228	ຖົງຢາງຫູຫີ້ວລູ້ນຫນາ 5ຕັບ					118000
25220	ຖົງຢາງໃສ					22000
6938520300086	ທຣີຟຣຸດ					4000
6938520300093	ທຣີຟຣຸດ 12 ອັນ					37000
8852047237114	ທອມມີ່					4000
8852047237411	ທອມມີ່ 12					37000
8852047237152	ທອມມີ່ໂຄລ່າ					4000
8852047237657	ທອມມີ່ໂຄລ່າ 12					37000
8851932348157	ທຮິບໂປມະນາວ 3in1					35000
8858776300297	ທັບທິບ 250ມລ					12000
8858776300365	ທັບທິບ 250ມລ 12 ຕູກ					110000
8851932145329	ທັບເທັນຊັອກໂກແລັດ					13000
8851932080149	ທັບເທັນວະນິລາ					13000
8854458007119	ທັອບຟີ່ແຄນດີ້   5ບາດ					4000
88854458007119	ທັອບຟີ່ແຄນດີ້ 5ບາດ 12 ອັນ					37000
8858694621900	ທັອບໂກຕູນ					4000
8858694621917	ທັອບໂກຕູນ 12 ອັນ					37000
8858694621061	ທັອບໂກສະຕາຊັອກໂກແລັດ 12 ອັນ					37000
8858694621061	ທັອບໂກສະຕາຊັອກໂກແລັດ 12 ອັນ					37000
8858694621214	ທັອບໂກສະຕາສະຕໍ 12 ອັນ					37000
8858694621214	ທັອບໂກສະຕາສະຕໍ 12 ອັນ					37000
8858694621269	ທັອບໂກເບວລ່າ					4000
8858694621306	ທັອບໂກເບວລ່າ 12 ອັນ					37000
8858694621092	ທັອບໂກໂຄນຊັອກໂກແລັດ					4000
8858694621108	ທັອບໂກໂຄນຊັອກໂກແລັດ 12 ອັນ					37000
8858694621122	ທັອບໂກໂຄນນົມ 12 ອັນ					37000
8858694621122	ທັອບໂກໂຄນນົມ 12 ອັນ					37000
8852044236387	ທາໂລ່ບາບີຄີວ  15 ບາດ					12000
8852044547735	ທາໂລ່ບາບີຄີວ 15 ບາດ 6ຊອງ					65000
8852044266490	ທາໂລ່ເຂັ້ມຂຸ້ນ 15 ບາດ					12000
8852044527621	ທາໂລ່ເຂັ້ມຂຸ້ນ 15 ບາດ 6ຊອງ					65000
8858694610065	ທິກກີ້ຊັອກ					4000
8858694610072	ທິກກີ້ຊັອກ 12ກັບ					35000
8858694610096	ທິກກີ້ບົວ					4000
8858694610102	ທິກກີ້ບົວ 12 ກັບ					34500
8858694610157	ທິກກີ້ຟ້າ					4000
8858694610164	ທິກກີ້ຟ້າ 12 ກັບ					34500
8850309220232	ທິວລີ່ສິນ້ຳເງິນ 2 ບາດ 24ຖົງ					30000
8850000999918	ທູບ					1000
8850000899935	ທູບ					25000
8850000899911	ທູບ					18000
8850000998935	ທູບ					35000
8850000889912	ທູບ					14000
8850000889929	ທູບ					12000
14219	ທູບກາເສືອ					8000
8859685600072	ທູບກາເສືອ					9000
14218	ທູບກາເສືອ 60 ກັບ					370000
8849301080012	ທູບໄຕ້ຍູງສີຂຽວ 10ກັບ					370000
8849301080012	ທູບໄຕ້ຍູງສີຂຽວ 10ກັບ					370000
8856342010908	ທຽນຂາວ 5x40					12000
8856342011547	ທຽນຂາວ 5x40  10 ຫໍ່					85000
8856342011585	ທຽນຂາວ 5x40 5 ແພັກ					406000
8856342016221	ທຽນຂາວ 7x10					3000
8856342017969	ທຽນຂາວ 7x10  10 ຫໍ່					18000
8856342013862	ທຽນຂາວ 7x10  20 ແພັກ					248000
8856342020211	ທຽນຂາວ 9 ຫຸນ					13000
8856342020259	ທຽນຂາວ 9 ຫຸນ 1 ແພັກ					127000
8856342020266	ທຽນເຫຼຶອງ 9 ຫຸນ					13000
8856342020235	ທຽນເຫຼຶອງ 9 ຫຸນ 1 ແພັກ					127000
8856342010915	ທຽນເຫຼືອງ 5x40					12000
8856342011554	ທຽນເຫຼືອງ 5x40  10 ຫໍ່					92000
8856342011578	ທຽນເຫຼືອງ 5x40  5 ແພັກ					406000
8856342016214	ທຽນເຫຼືອງ 7x10					3000
8856342013480	ທຽນເຫຼືອງ 7x10  10 ຫໍ່					18000
8856342013879	ທຽນເຫຼືອງ 7x10 20 ແພັກ					248000
8859245700426	ທໍ່ດຸດນ້ຳປັ້ນແບບສັ້ນ					5000
14168	ທໍ່ດູດຍາວ					5000
6942331220952	ນັດຊັອກໂກແລັດ					5000
8850203040004	ນັດຕີ້					4000
8858718638839	ນາມິ ແປ້ງພັບ ບີບີ					22000
8858718638853	ນາມິຄູຊັ່ນຊີຊີ					22000
8858718648746	ນາມິຄູຊັ່ນດີດີຄີມ					20000
8858718638877	ນາມິອໍລ່າເບສຮອງພື້ນ					22000
8858718650558	ນາມິແປ້ງພັບບີບີ ເນື້ອຄີມ					24000
24721	ນ້ຳກ້ອນ 2000					2000
24722	ນ້ຳກ້ອນ 3000					3000
24724	ນ້ຳກ້ອນ 5000					5000
24725	ນ້ຳກ້ອນ10000					10000
24726	ນ້ຳກ້ອນ15000					15000
24727	ນ້ຳກ້ອນ20000					20000
24723	ນ້ຳກ້ອນ25000					25000
12149	ນ້ຳຂອງກະປ໋ອງນ້ອຍ					10000
12148	ນ້ຳຂອງກະປ໋ອງນ້ອຍ 24ປ໋ອງ					210000
8858660603039	ນ້ຳຂຽວກາງ					20000
28858660603033	ນ້ຳຂຽວກາງ 6ຕຸກ					107000
8859313502389	ນ້ຳຂຽວນ້ອຍ					10000
1*128859313502389	ນ້ຳຂຽວນ້ອຍ 12ຕຸກ					107000
12090	ນ້ຳຂຽວແກ້ວ					7000
12089	ນ້ຳຂຽວແກ້ວ 24ແກ້ວ					110000
8858660603046	ນ້ຳຂຽວໃຫຍ່					23000
12078	ນ້ຳຂຽວໃຫຍ່ 6ຕຸກ					114000
8850294160322	ນ້ຳຈັນແກ້ວ					12000
8850294160612	ນ້ຳຈັນແກ້ວ  6 ແກ້ວ					47000
12024	ນ້ຳຈັນແກ້ວ 4ແພັກ					145600
12025	ນ້ຳຈັນແກ້ວ 6ແກ້ວ					48000
8850487037141	ນ້ຳຈີ້ມໄກ່					35000
4891599338393	ນ້ຳຊາຈີນແດງ					12000
12044	ນ້ຳຊາຈີນແດງ 24ປ໋ອງ					229000
8858891306969	ນ້ຳດ່າງ					8000
