barcode,name,qty,ton theun,rate,thb_price,product_price_convert
8850412504021,ເອັບເອັບຫມາກເລັ່ນ 5ບາດ,,,,,4000
8850412804220,ເອັບເອັບຫມາກເລັ່ນ 5ບາດ 12 ຫໍ່,,,,,37000
8859580900260,ເອັມດີໄກ່ຝອຍ,,,,,4000
8859580900277,ເອັມດີໄກ່ຝອຍ 12 ຖົງ,,,,,40000
8853141832915,ເອັມເຄມິນິແບ,,,,,4000
8853141833011,ເອັມເຄມິນິແບ 12 ອັນ,,,,,37000
4902430935333,ເຮດແອນໂຊເດີ 1 ຊອງ,,,,,1500
25197,ເຮດແອນໂຊເດີ 12 ຊອງ,,,,,12000
6950580401176,ເຮັງເຮັງ,,,,,4000
12296,ເຮັດແອນໂຊເດີ້ແບບຊອງ,,,,,2000
12295,ເຮັດແອນໂຊເດີ້ແບບຊອງ 12ຊອງ,,,,,12000
12294,ເຮັດແອນໂຊເດີ້ແບບຊອງ 5ໂຫຼ,,,,,53000
8992222051729,ແກັດບີ້ສີແດງ,,,,,52000
8992222051613,ແກັດບີ້ເທົາ,,,,,52000
12351,ແກັດບີ້ເທົາ 6ກ່ອງ,,,,,320000
8885013131734,ແຄນຕາລຸບຈວຍ 100ມລ,,,,,10000
88885013131734,ແຄນຕາລຸບຈວຍ 100ມລ 24ອັນ,,,,,240000
8885013130249,ແຄນຕາລູບ 50ກັມ,,,,,5000
88885013130249,ແຄນຕາລູບ 50ກັມ 40ໄມ້,,,,,200000
8996001350560,ແຄວຊິດ,,,,,2000
8996001350591,ແຄວຊິດ 12ອັນ,,,,,27000
8851004203056,ແຄັມບັດ  5ບາດ,,,,,4000
8851004203605,ແຄັມບັດ  5ບາດ 12 ຫໍ່,,,,,37000
8850943537932,ແຄແບ,,,,,4000
8850943537949,ແຄແບ12 ຫໍ່,,,,,37000
8859730600163,ແຈ່ວເສສວນຍົກໂປ້,,,,,16000
6975964250027,ແຈ່ວເສສວນໂຕປາ,,,,,20000
8851016000698,ແຈັກ  5ບາດ,,,,,5000
8851016120693,ແຈັກ  5ບາດ 12 ຫໍ່,,,,,37000
8851016223134,ແຈັກສາຫລ່າຍ 20ບາດ,,,,,15000
8851016002685,ແຈັກໝາກເຜັດ 20ບາດ,,,,,15000
8851016000650,ແຈັກໝາກເລັ່ນ 20ບາດ,,,,,17000
8992741906678,ແຊນວິດ 7.5 ກັມ,,,,,2000
8992741972192,ແຊນວິດ 7.5 ກັມ 24ຊອງ,,,,,28000
8858882901333,ແຕງໂມຈຸລາເຮີບຄີມຊອງ,,,,,30000
8858882901340,ແຕງໂມຈຸລາເຮີບຄີມຊອງ 6 ຊອງ,,,,,155000
8855286000020,ແປ້ງກາແມວ,,,,,12000
8850348800044,ແປງດອກບົວຄູ່,,,,,16000
8850348800037,ແປງດອກບົວຄູ່ 12,,,,,135000
12200,ແປງຖູຕີນຈິນ,,,,,7000
12199,ແປງຖູຕີນຈິນ 12ອັນ,,,,,48000
8851669993613,ແປງຖູຕີນຕາພະອາທິດ,,,,,13000
12197,ແປງຖູຕີນຕາພະອາທິດ 12ອັນ,,,,,124000
1988032121902,ແປງຖູຕີນໄທລອງ,,,,,12000
12195,ແປງຖູຕີນໄທລອງ 12ອັນ,,,,,118000
8850006332146,ແປງຖູແຂ້ວຄໍເກດ15ບາດ,,,,,10000
8850006925201,ແປງຖູແຂ້ວຄໍເກດ15ບາດ 12ອັນ,,,,,65000
8850002024151,ແປງຖູແຂ້ວຊໍ 6ອັນ,,,,,103000
8850002807501,ແປງຖູແຂ້ວຊໍ,,,,,20000
8850002024168,ແປງຖູແຂ້ວຊໍ 6,,,,,105000
8850002024151,ແປງຖູແຂ້ວຊໍ 6ອັນ,,,,,103000
13609,ແປງຖູແຂ້ວເດັກນ້ອຍຈີນ,,,,,6000
13608,ແປງຖູແຂ້ວເດັກນ້ອຍຈີນ12ອັນ,,,,,48000
6954842275789,ແປງຖູແຂ້ວເດັກນ້ອຍຜູ້ຊາຍXHOFN12ອັນ,,,,,70000
6954842275789,ແປງຖູແຂ້ວເດັກນ້ອຍຜູ້ຊາຍXHOFN12ອັນ,,,,,70000
6954842275796,ແປງຖູແຂ້ວເດັກນ້ອຍຜູ້ຍິງXHOFN12ອັນ,,,,,70000
6954842275796,ແປງຖູແຂ້ວເດັກນ້ອຍຜູ້ຍິງXHOFN12ອັນ,,,,,70000
8859578302113,ແປ້ງທາຫນ້າ,,,,,25000
8850250007364,ແປ້ງນົວກາຖ້ວຍ 1ກລ,,,,,66000
8850250007357,ແປ້ງນົວກາຖ້ວຍ500ກັມ,,,,,36000
6939945109681,ແປ້ງນົວຄູ່ຄົວ454g,,,,,26000
8850464000380,ແປ້ງນົວຈາຈອງ 1000ກັມ,,,,,66000
8850464000267,ແປ້ງນົວຈາຈອງ 250ກັມ,,,,,20000
8850250017349,ແປ້ງນົວເມັດນ້ອຍ250ກັມ/20ຖົງ,,,,,320000
8850250007340,ແປ້ງນົວເມັດນ້ອຍ250ກັມ,,,,,20000
8857200204828,ແປ້ງນົວແມ່ຄົວນ້ອຍ 250 ກັມ,,,,,15000
8850464000311,ແປ້ງນົາກາຈອງ 500 g,,,,,36000
8851932416320,ແປ້ງພອນ,,,,,20000
8851932111805,ແປ້ງພອນ,,,,,20000
6937085847173,ແປງລ້າງຂວດນົມເບບີທຣີເຊີ,,,,,40000
9780203796641,ແປງລ້າງຂວດນົມໂລໂຍເບບີ້,,,,,25000
8850144074038,ແປ້ງສາລີ 700ກັມ,,,,,40000
8850341100028,ແປ້ງເຂົ້າຈ້າວ,,,,,14000
8850341200025,ແປ້ງເຂົ້າໜຽວ,,,,,16000
8851340450503,ແປ້ງເຢັນ,,,,,15000
8850180040011,ແປ້ງໂກກິ 150ກັມ,,,,,15000
8850180040028,ແປ້ງໂກກິ 150ກັມ,,,,,35000
8850002006638,ແປ້ງໂຄໂດໂມະບົວ,,,,,32000
8850002006577,ແປ້ງໂຄໂດໂມະຟ້າ,,,,,27000
8851340111008,ແປ້ງໄອໂອເດີມຟ້າ 100ກັມ,,,,,20000
27618,ແປ້ງໄອໂອເດີມຟ້າ 100ກັມ/12 ປ໋ອງ,,,,,190000
25211,ແປັບຊີ່&ມິລິນດາ 12 ແກ້ວ,,,,,71000
25212,ແປັບຊີ່&ມິລິນດາ 14 ແກ້ວ,,,,,65000
12084,ແປັບຊີ່&ມິລິນດາ 24 ແກ້ວ,,,,,138000
25238,ແປັບຊີ່&ມິລິນດານ້ອຍ 12 ຕຸກ,,,,,82000
8859313502907,ແປັບຊີ່ກະປ໋ອງ,,,,,11000
18859313502904,ແປັບຊີ່ກະປ໋ອງ 12ປ໋ອງ,,,,,107000
8859313502983,ແປັບຊີ່ກາງ,,,,,20000
12064,ແປັບຊີ່ກາງ 12ຕຸກ,,,,,214000
8859313502945,ແປັບຊີ່ນ້ອຍ480,,,,,10000
3590876,ແປັບຊີ່ນ້ອຍ480 12ຕຸກ,,,,,107000
12085,ແປັບຊີ່ແກ້ວ,,,,,10000
8858660601042,ແປັບຊີ່ໃຫຍ່,,,,,28000
12074,ແປັບຊີ່ໃຫຍ່ 6ຕຸກ,,,,,160000
6974998722524,ແຜ່ນມາກຕາ,,,,,6000
13770,ແຜ່ນມາກຕາ 10ແຜ່ນ,,,,,55000
6941349365952,ແຜ່ນມາກຕີນ,,,,,13000
13766,ແຜ່ນມາກຕີນ 10ແຜ່ນ,,,,,85000
6973098892991,ແຜ່ນມາກປາກ,,,,,13000
13768,ແຜ່ນມາກປາກ 10ແຜ່ນ,,,,,85000
6974903290322,ແຜ່ນມາກມື,,,,,13000
13764,ແຜ່ນມາກມື  10ແຜ່ນ,,,,,85000
6941349366690,ແຜ່ນມາກຫນ້າຫມາກກ້ຽງ,,,,,3000
13760,ແຜ່ນມາກຫນ້າຫມາກກ້ຽງ 10ແຜ່ນ,,,,,18000
6975239990184,ແຜ່ນມາກຫນ້າຫມາກພ້າວ,,,,,3000
13758,ແຜ່ນມາກຫນ້າຫມາກພ້າວ 10ແຜ່ນ,,,,,18000
6976504687228,ແຜ່ນມາກຫນ້າຫມາກພິລາ,,,,,3000
13762,ແຜ່ນມາກຫນ້າຫມາກພິລາ 10ແຜ່ນ,,,,,18000
6975239990313,ແຜ່ນມາກຫນ້າຫມາກເລັ່ນ,,,,,3000
13756,ແຜ່ນມາກຫນ້າຫມາກເລັ່ນ 10ແຜ່ນ,,,,,18000
6976068957898,ແຜ່ນມາກຫນ້າຫວ່ານຫາງຈະເຂ້,,,,,3000
13754,ແຜ່ນມາກຫນ້າຫວ່ານຫາງຈະເຂ້ 10ແຜ່ນ,,,,,18000
8936007820032,ແຜ່ນຫຍໍ້ກາໄຜ່ນ້ອຍ,,,,,20000
8936007820049,ແຜ່ນຫຍໍ້ກາໄຜ່ໃຫຍ່,,,,,20000
8936060101536,ແຜ່ນຫຍໍ້ສີຂຽວ,,,,,16000
8936060100270,ແຜ່ນຫຍໍ້ສີສົ້ມ,,,,,20000
26136,ແຜ່ນເຕົ້າຮູ້,,,,,8000
8859097200709,ແຜ່ນແວກຂົນ,,,,,20000
4902430416092,ແພນທີນຊອງສີຂຽວ,,,,,1500
25199,ແພນທີນຊອງສີຂຽວ 12,,,,,12000
25200,ແພນທີນຊອງສີຂຽວ 12,,,,,12000
12289,ແພນທີນຊອງສີຂຽວ 12ຊອງ,,,,,12000
12288,ແພນທີນຊອງສີຂຽວ 5ໂຫຼ,,,,,53000
4902430541657,ແພນທີນຊອງສີທອງ,,,,,2000
12291,ແພນທີນຊອງສີທອງ 12,,,,,12000
4902430419031,ແພນທີນຊອງສີບົວ,,,,,1500
25198,ແພນທີນຊອງສີບົວ 12ຊອງ,,,,,12000
12285,ແພນທີນຊອງສີບົວ 5ໂຫຼ,,,,,46000
8851932367141,ແພນໂດ້ປັອບ,,,,,9000
8851932320986,ແພນໂດ້ຟຮູນຕີ້,,,,,8000
8999999584689,ແພັດໂດປັອບ ທະວິດເຕີ ເມຈິກ,,,,,9000
15928,ແພັດໂດປັອບ ທະວິດເຕີ ເມຈິກ  36ຖົງ,,,,,300000
15917,ແພັດໂດປັອບ ຟຮຸດຕີ້,,,,,8000
15916,ແພັດໂດປັອບ ຟຮຸດຕີ້ 60ຖົງ,,,,,455000
8851932316347,ແພັດໂດປັອບ ລັອກເກັດເຈວລີ່,,,,,8000
15914,ແພັດໂດປັອບ ລັອກເກັດເຈວລີ່ 30ຖົງ,,,,,227000
8851932143974,ແພັດໂດປັອບ ລາວາ,,,,,8000
15924,ແພັດໂດປັອບ ລາວາ 36ຖົງ,,,,,272000
15923,ແພັດໂດປັອບ ອັອກໂຕຟຸດ,,,,,8000
15922,ແພັດໂດປັອບ ອັອກໂຕຟຸດ 36ຖົງ,,,,,272000
8851932268820,ແພັດໂດປັອບ ແຕງໂມ,,,,,8000
15920,ແພັດໂດປັອບ ແຕງໂມ  36ຖົງ,,,,,254000
8851932320948,ແພັດໂດປັອບ ໂຄລ່າ,,,,,8000
15918,ແພັດໂດປັອບ ໂຄລ່າ 60ຖົງ,,,,,455000
15927,ແພັດໂດປັອບ ໂອວັນຕິນ,,,,,8000
15926,ແພັດໂດປັອບ ໂອວັນຕິນ 36ຖົງ,,,,,272000
8851111419265,ແພັມເພີດນ້ອຍL,,,,,43000
31315452,ແພັມເພີດນ້ອຍL 8ຫໍ່,,,,,315000
8851111418282,ແພັມເພີດນ້ອຍm,,,,,43000
12369,ແພັມເພີດນ້ອຍm 8ຫໍ່,,,,,315000
8851111417155,ແພັມເພີດນ້ອຍs,,,,,43000
8851111420230,ແພັມເພີດນ້ອຍxl,,,,,45000
88851111420236,ແພັມເພີດນ້ອຍxl 8ຫໍ່,,,,,315000
8851111421022,ແພັມເພີດນ້ອຍxxl,,,,,43000
88851111421028,ແພັມເພີດນ້ອຍxxl 8ຫໍ່,,,,,315000
8854670008796,ແຟັບນັອກກາງ800ກັມ,,,,,20000
12156,ແຟັບນັອກກາງ800ກັມ 12ຖົງ,,,,,315000
8854670008802,ແຟັບນັອກໃຫຍ່2700ກັມ,,,,,65000
12154,ແຟັບນັອກໃຫຍ່2700ກັມ 4ຖົງ,,,,,245000
13895,ແຟັບນັອກໃຫຍ່2700ກັມ 4ຖົງ,,,,,245000
8851932347518,ແຟັບບລີດໃຫຍ່,,,,,72000
12189,ແຟັບບລີດໃຫຍ່ 4ຖົງ,,,,,407000
8851932187589,ແຟັບບລີດໃຫຍ່ແດງ 2250ກັມ,,,,,66704.4
8987181800266,ແຟັບລາວ 2000ກັມ,,,,,55000
8987181800181,ແຟັບລາວກາງ,,,,,10000
12193,ແຟັບລາວກາງ 24ຖົງ,,,,,149000
12192,ແຟັບລາວໃຫຍ່,,,,,50000
12191,ແຟັບລາວໃຫຍ່  4ຖົງ,,,,,265000
8851818209152,ແຟັບອີຊີກາງສີຂາວ250ກັມ,,,,,12000
26102087,ແຟັບອີຊີກາງສີຂາວ250ກັມ 8ແພັກ,,,,,205000
8851818720954,ແຟັບອີຊີກາງສີຂາວ250ກັມ/3ຖົງ,,,,,30000
8851818209091,ແຟັບອີຊີກາງສີບົວ250ກັມ,,,,,10000
8851818720992,ແຟັບອີຊີກາງສີບົວ250ກັມ 3ຖົງ,,,,,30000
26102078,ແຟັບອີຊີກາງສີບົວ250ກັມ 8ແພັກ,,,,,205000
8851818720923,ແຟັບອີຊີກາງສີມ່ວງ 250ກັມ3ຖົງ,,,,,30000
8851818209121,ແຟັບອີຊີກາງສີມ່ວງ250ກັມ,,,,,12000
26102091,ແຟັບອີຊີກາງສີມ່ວງ250ກັມ 8ແພັກ,,,,,205000
12178,ແຟັບອີຊີນ້ອຍສີຂາວ120ກັມ,,,,,7000
12176,ແຟັບອີຊີນ້ອຍສີຂາວ120ກັມ 6ແພັກ,,,,,300000
12177,ແຟັບອີຊີນ້ອຍສີຂາວ120ກັມ12ຖົງ,,,,,56000
8851818209084,ແຟັບອີຊີນ້ອຍສີບົວ120ກັມ,,,,,7000
8851818720985,ແຟັບອີຊີນ້ອຍສີບົວ120ກັມ 12ຖົງ,,,,,56000
12173,ແຟັບອີຊີນ້ອຍສີບົວ120ກັມ6ແພັກ,,,,,300000
12181,ແຟັບອີຊີນ້ອຍສີມ່ວງ120ກັມ,,,,,7000
12179,ແຟັບອີຊີນ້ອຍສີມ່ວງ120ກັມ 6ແພັກ,,,,,300000
12180,ແຟັບອີຊີນ້ອຍສີມ່ວງ120ກັມ12ຖົງ,,,,,56000
8851818101043,ແຟັບອີຊີໃຫຍ່2500ກັມ,,,,,75000
12160,ແຟັບອີຊີໃຫຍ່ຂາວ2700ກັມ 4ຖົງ,,,,,281000
8851818101029,ແຟັບອີຊີໃຫຍ່ບົວ2500ກັມ,,,,,75000
12158,ແຟັບອີຊີໃຫຍ່ບົວ2700ກັມ 4ຖົງ,,,,,281000
12163,ແຟັບອີຊີໃຫຍ່ມ່ວງ2700ກັມ,,,,,75000
12162,ແຟັບອີຊີໃຫຍ່ມ່ວງ2700ກັມ 4ຖົງ,,,,,281000
8850002022225,ແຟັບແຈ໋ວກາງ 1000ກັມ,,,,,30000
8850002032866,ແຟັບແຈ໋ວໃຫຍ່ 3200ກັມ,,,,,77000
8851932356565,ແຟັບໂອໂມກາງ,,,,,11000
8851932230278,ແຟັບໂອໂມນ້ອຍ,,,,,6000
8851932230285,ແຟັບໂອໂມນ້ອຍ 120ກັມ  12 ຖົງ,,,,,50000
12187,ແຟັບໂອໂມນ້ອຍ 12ຖົງ,,,,,55000
12186,ແຟັບໂອໂມນ້ອຍ120ກັມ 6ແພັກ,,,,,297000
8851932188074,ແຟັບໂອໂມໃຫຍ່,,,,,72000
8851932430807,ແຟັບໂອໂມໃຫຍ່ 2400 g,,,,,65000
12182,ແຟັບໂອໂມໃຫຍ່ 2400ກັມ 6ຖົງ,,,,,392000
8850228002025,ແມນຊ້ຳຟ້າ,,,,,1600013
11976,ແມນຊ້ຳຟ້າ 4ແພັກ,,,,,240000
8850228002032,ແມນຊ້ຳຟ້າ 6ຕຸກ,,,,,63000
8850228003961,ແມນຊ້ຳແດງ,,,,,14000
8858981500680,ແມ່ບຸນລ້ຳຝາແດງ,,,,,20000
8850496159704,ແມ່ພອຍ,,,,,20000
8850124092823,ແມັກກີ້ 200ມລ 24ຕຸກ,,,,,276000
8850124092823,ແມັກກີ້ 200ມລ 24ຕຸກ,,,,,276000
8850125078949,ແມັກກີ້ຝາຂຽວໃຫຍ່ 680ມລ 12ຕູກ,,,,,205000
8850125078949,ແມັກກີ້ຝາຂຽວໃຫຍ່ 680ມລ 12ຕູກ,,,,,205000
8850124065421,ແມັກກີ້ເຫຼືອງໃຫຍ່ 680ມລ,,,,,26000
8850124065407,ແມັກກີ້ແບບເຢາະ100ມລ 24ຕຸກ,,,,,285000
8850124065407,ແມັກກີ້ແບບເຢາະ100ມລ 24ຕຸກ,,,,,285000
8885013130058,ແມັກນຳ 60 ກັມ,,,,,10000
88885013130058,ແມັກນຳ 60 ກັມ 30ອັນ,,,,,300000
8996001307021,ແຢມແຢມຟ້າ 12ຫໍ່,,,,,37000
24981,ແລກຝາM150,,,,,1000
8850267112624,ແລັກຕາຊອຍຟ້ານ້ອຍ125ມລ,,,,,5000
18850267901300,ແລັກຕາຊອຍຟ້ານ້ອຍ 100ມລ 10ແພັກ,,,,,180000
8850267117629,ແລັກຕາຊອຍຟ້ານ້ອຍ125ມລ 6ກ່ອງ,,,,,23000
8850267112228,ແລັກຕາຊອຍຟ້າຝາຫມຸນ500ມລ,,,,,15000
11839,ແລັກຕາຊອຍຟ້າຝາຫມຸນ500ມລ 12ກ່ອງ,,,,,153000
8850267112129,ແລັກຕາຊອຍຟ້າໃຫຍ່ 300 ມລ,,,,,9000
8850267117421,ແລັກຕາຊອຍຟ້າໃຫຍ່ 300ມລ 6ກ່ອງ,,,,,42000
18850267118227,ແລັກຕາຊອຍຟ້າໃຫຍ່ 300ມລ 6ແພັກ,,,,,235000
12366,ແວ່ນແຍງນ້ອຍ,,,,,15000
12365,ແວ່ນແຍງນ້ອຍ 10,,,,,80000
6925448113218,ແຫວນ ມິກ ຟຸດ,,,,,4000
6925448113225,ແຫວນ ມິກ ຟຸດ 12 ອັນ,,,,,37000
8850425005423,ແອວເຊສະຕໍ,,,,,43000
8999999572709,ແອັກ ດັາກເທັມເທຊັ່ນ 135 ມລ,,,,,60000
8851932431194,ແອັກ ດັາກເທັມເທຊັ່ນ 135 ມລ 6ປ໋ອງ,,,,,335000
8992741940009,ແຮປປີ້ແບ 7.5 ກັມ,,,,,2000
8992741984157,ແຮປປີ້ແບ 7.5 ກັມ 24ຊອງ,,,,,28000
8992741904940,ແຮມເບີເກີ 7.5 ກັມ,,,,,2000
8992741942881,ແຮມເບີເກີ 7.5 ກັມ 24ຊອງ,,,,,28000
8852117002079,ແຮັບປີ້ຄັບ,,,,,4000
8852117002086,ແຮັບປີ້ຄັບ 12 ອັນ,,,,,37000
8996001320051,ໂກປິໂກ 40ເມັດ,,,,,15000
8996001340905,ໂກປິໂກ້ 6ກ້ອນ,,,,,5000
8996001340912,ໂກປິໂກ້ 6ກ້ອນ /12ແພັກ,,,,,37000
8996001320136,ໂກປິໂກນົມ 40ເມັດ,,,,,15000
8852023004174,ໂກ໋ແກ່ 20ບາດ /6 ຫໍ່,,,,,73000
8852023664507,ໂກ໋ແກ່ກະທິ 20ບາດ,,,,,73000
8852023664194,ໂກ໋ແກ່ກຸ້ງ 20ບາດ,,,,,15000
8852023004556,ໂກ໋ແກ່ບາບີຄີວ 20ບາດ,,,,,15000
8852023666211,ໂກ໋ແກ່ວາສະບິ 20ບາດ,,,,,15000
8852023004181,ໂກ໋ແກ່ວາສະບິ 20ບາດ/ 6ຫໍ່,,,,,73000
8852023665382,ໂກ໋ແກ່ໄກ່ 20ບາດ,,,,,15000
8852023664293,ໂກ໋ແກ່ໄກ່ 20ບາດ /6 ຫໍ່,,,,,4000
8850203458007,ໂກ້ໂກ້ຄິດ 5 ບາດ,,,,,4000
8850203458014,ໂກ້ໂກ້ຄິດ 5 ບາດ 12ຫໍ່,,,,,37000
8885013131543,ໂກໂກ້ຈວຍ 100ມລ,,,,,10000
8853141824309,ໂຄລ່າ,,,,,4000
6925448115441,ໂຄລີ່,,,,,4000
8850002029132,ໂຄໂດໂມະ ສີຟ້າ 200 ມລ,,,,,35000
8850002031463,ໂຄໂດໂມະ ສີມ່ວງ 200 ມລ,,,,,35000
8850002031425,ໂຄໂດໂມະ ສີແດງ 200 ມລ,,,,,35000
8850002028388,ໂຄໂດໂມະ ສີແດງ 400 ມລ,,,,,70000
8850002019690,ໂຄໂດໂມະຂຽວ,,,,,60000
8850002035843,ໂຄໂດໂມະບົວ,,,,,60000
8850002035768,ໂຄໂດໂມະຟ້າ,,,,,60000
8850002015258,ໂຄໂດໂມະມ່ວງ40ກັມ,,,,,69000
8850002015241,ໂຄໂດໂມະມ່ວງ40ກັມ,,,,,16000
8850002015234,ໂຄໂດໂມະສົ້ມ40ກັມ,,,,,69000
8850002015227,ໂຄໂດໂມະສົ້ມ40ກັມ,,,,,16000
8850002015210,ໂຄໂດໂມະແດງ40ກັມ,,,,,69000
8850002015203,ໂຄໂດໂມະແດງ40ກັມ,,,,,16000
8850144208792,ໂຈ໊ກກ່ອງກຸ້ງ,,,,,12000
8850144208785,ໂຈ໊ກກ່ອງກຸ້ງ 6ກ່ອງ,,,,,62000
8850144208785,ໂຈ໊ກກ່ອງກຸ້ງ 6ກ່ອງ,,,,,62000
13973,ໂຈ໊ກກ່ອງປາ,,,,,13000
13971,ໂຈ໊ກກ່ອງປາ  6ແພັກ,,,,,390000
13972,ໂຈ໊ກກ່ອງປາ 6ກ່ອງ,,,,,66000
8850144207894,ໂຈ໊ກກ່ອງໝູ,,,,,12000
8850144207887,ໂຈ໊ກກ່ອງໝູ 6ກ່ອງ,,,,,62000
8850144207887,ໂຈ໊ກກ່ອງໝູ 6ກ່ອງ,,,,,62000
8850144207870,ໂຈ໊ກກ່ອງໄກ່ 6ກ່ອງ,,,,,60000
8850144207870,ໂຈ໊ກກ່ອງໄກ່  6ແພັກ,,,,,390000
8850144207870,ໂຈ໊ກກ່ອງໄກ່ 6ກ່ອງ,,,,,60000
8850144208822,ໂຈ໊ກຊອງກຸ້ງ,,,,,8000
8850144208808,ໂຈ໊ກຊອງກຸ້ງ 4ຫໍ່,,,,,28000
8850144208808,ໂຈ໊ກຊອງກຸ້ງ 4ຫໍ່,,,,,28000
8850144208112,ໂຈ໊ກຊອງໝູ,,,,,8000
8850144208075,ໂຈ໊ກຊອງໝູ 4ຫໍ່,,,,,28000
8850144208075,ໂຈ໊ກຊອງໝູ 4ຫໍ່,,,,,28000
8850144213963,ໂຈ໊ກຊອງໝູສາຫລ່າຍ 1ຊອງ,,,,,7000
8850144214038,ໂຈ໊ກຊອງໝູສາຫລ່າຍ 4ຊອງ,,,,,25000
8850277065118,ໂຈໂຕຟາມ 5ບາດ,,,,,4000
88850277065118,ໂຈໂຕຟາມ 5ບາດ 12 ຫໍ່,,,,,37000
8850277003561,ໂຊດາ 1ໄມ້,,,,,2000
8850277003622,ໂຊດາ 50ໄມ້,,,,,63000
8851123238007,ໂຊດານົມກາຟີ້ເລັກໂຕ,,,,,11000
11955,ໂຊດານົມກາຟີ້ເລັກໂຕ 4ແພັກ,,,,,206000
11956,ໂຊດານົມກາຟີ້ເລັກໂຕ 6ປ໋ອງ,,,,,53000
8850999016863,ໂຊດາມະນາດຕາສິງ,,,,,13000
12150,ໂຊດາມະນາດຕາສິງ 24ປ໋ອງ,,,,,175000
8859313505410,ໂຊດາເສືອ,,,,,11080.06
12101,ໂຊດາເສືອ 24ແກ້ວ,,,,,230000
8851111115037,ໂຊຟີ 16ແຜ່ນເຢັນ,,,,,43000
8851111115020,ໂຊຟີຄູລີ່ງ 23ເຊນ 8ຊີ້ນ 6ຫໍ່,,,,,129000
8851111270019,ໂຊຟີຄູລີ່ງ 16 ຊີ້ນ,,,,,20000
8851111270026,ໂຊຟີຄູລີ່ງ 16 ຊີ້ນ/ 6 ຫໍ່,,,,,110000
8851111115013,ໂຊຟີຄູລີ່ງ 23ເຊນ 8ຊີ້ນ,,,,,23000
8851111115020,ໂຊຟີຄູລີ່ງ 23ເຊນ 8ຊີ້ນ 6ຫໍ່,,,,,129000
6975227860253,ໂດນັດໂລນເລີບັອບ,,,,,4000
6975227860260,ໂດນັດໂລນເລີບັອບ 12 ອັນ,,,,,37000
8851932227544,ໂດບນວດແບບກ່ອງ,,,,,60000
8851932434720,ໂດບນວດແບບຊອງ,,,,,1500
12301,ໂດບນວດແບບຊອງ  12ຊອງ,,,,,13000
8851932227513,ໂດບສະແບບກ່ອງ,,,,,60000
8851932434713,ໂດບສະແບບຊອງ,,,,,1500
12298,ໂດບສະແບບຊອງ 12ຊອງ,,,,,12000
12297,ໂດບສະແບບຊອງ 5ໂຫຼ,,,,,41000
8850412374969,ໂດປິຄອນສາຫລ່າຍ 5ບາດ,,,,,4000
88850412374969,ໂດປິຄອນສາຫລ່າຍ 5ບາດ 12 ຫໍ່,,,,,37000
8850203328461,ໂດມິປັອບ ຊັອກໂກແລັດ 12 ຖົງ,,,,,37000
8850203328461,ໂດມິປັອບ ຊັອກໂກແລັດ 12 ຖົງ,,,,,37000
6930559000142,ໂດໂຊະຈີນ,,,,,22000
6954560761939,ໂດໂຊະຈີນ 300ກັມ,,,,,20000
8854458009557,ໂທນີ່ໂຟນ 12 ອັນ,,,,,37000
